,iter,f_sol
127,128.0,126.0
128,129.0,126.0
129,130.0,126.0
130,131.0,126.0
131,132.0,126.0
132,133.0,126.0
133,134.0,126.0
134,135.0,126.0
135,136.0,126.0
136,137.0,126.0
137,138.0,126.0
138,139.0,126.0
139,140.0,126.0
140,141.0,122.0
141,142.0,122.0
142,143.0,122.0
143,144.0,122.0
144,145.0,122.0
145,146.0,122.0
146,147.0,122.0
147,148.0,122.0
148,149.0,122.0
149,150.0,122.0
150,151.0,122.0
151,152.0,122.0
152,153.0,122.0
153,154.0,122.0
154,155.0,122.0
155,156.0,122.0
156,157.0,122.0
157,158.0,119.0
158,159.0,119.0
159,160.0,119.0
160,161.0,119.0
161,162.0,119.0
162,163.0,119.0
163,164.0,119.0
164,165.0,119.0
165,166.0,95.0
166,167.0,95.0
167,168.0,95.0
168,169.0,95.0
169,170.0,95.0
170,171.0,95.0
171,172.0,95.0
172,173.0,95.0
173,174.0,95.0
174,175.0,93.0
175,176.0,93.0
176,177.0,93.0
177,178.0,93.0
178,179.0,92.0
179,180.0,92.0
180,181.0,92.0
181,182.0,92.0
182,183.0,92.0
183,184.0,92.0
184,185.0,92.0
185,186.0,92.0
186,187.0,92.0
187,188.0,92.0
188,189.0,92.0
189,190.0,92.0
190,191.0,92.0
191,192.0,92.0
192,193.0,92.0
193,194.0,92.0
194,195.0,92.0
195,196.0,92.0
196,197.0,92.0
197,198.0,92.0
198,199.0,92.0
199,200.0,92.0
200,201.0,92.0
201,202.0,43.0
202,203.0,43.0
203,204.0,43.0
204,205.0,43.0
205,206.0,43.0
206,207.0,43.0
207,208.0,43.0
208,209.0,43.0
209,210.0,43.0
210,211.0,43.0
211,212.0,43.0
212,213.0,43.0
213,214.0,43.0
214,215.0,43.0
215,216.0,43.0
216,217.0,43.0
217,218.0,43.0
218,219.0,43.0
219,220.0,43.0
220,221.0,43.0
221,222.0,43.0
222,223.0,43.0
223,224.0,43.0
224,225.0,43.0
225,226.0,43.0
226,227.0,43.0
227,228.0,43.0
228,229.0,43.0
229,230.0,43.0
230,231.0,43.0
231,232.0,43.0
232,233.0,43.0
233,234.0,43.0
234,235.0,43.0
235,236.0,43.0
236,237.0,43.0
237,238.0,43.0
238,239.0,43.0
239,240.0,43.0
240,241.0,43.0
241,242.0,43.0
242,243.0,43.0
243,244.0,43.0
244,245.0,43.0
245,246.0,43.0
246,247.0,43.0
247,248.0,43.0
248,249.0,43.0
249,250.0,43.0
250,251.0,43.0
251,252.0,43.0
252,253.0,43.0
253,254.0,43.0
254,255.0,43.0
255,256.0,43.0
256,257.0,43.0
257,258.0,43.0
258,259.0,43.0
259,260.0,43.0
260,261.0,43.0
261,262.0,43.0
262,263.0,43.0
263,264.0,43.0
264,265.0,43.0
265,266.0,43.0
266,267.0,43.0
267,268.0,43.0
268,269.0,43.0
269,270.0,43.0
270,271.0,43.0
271,272.0,43.0
272,273.0,43.0
273,274.0,43.0
274,275.0,43.0
275,276.0,43.0
276,277.0,43.0
277,278.0,43.0
278,279.0,43.0
279,280.0,43.0
280,281.0,43.0
281,282.0,43.0
282,283.0,43.0
283,284.0,43.0
284,285.0,43.0
285,286.0,43.0
286,287.0,43.0
287,288.0,43.0
288,289.0,43.0
289,290.0,43.0
290,291.0,43.0
291,292.0,43.0
292,293.0,43.0
293,294.0,43.0
294,295.0,43.0
295,296.0,43.0
296,297.0,43.0
297,298.0,43.0
298,299.0,43.0
299,300.0,43.0
300,301.0,43.0
301,302.0,43.0
